JID,Jurisdiction,Precinct,Precinct Description,Polling Place Name,Description,Address Line 1,Address Line 2,City,State,Zip,Accessible
56,Macoupin County,1203,CARLINVILLE 3,CARLINVILLE 3,,Emmanuel Activity Center,125 W. First South,CARLINVILLE,,62626,Y
56,Macoupin County,401,HONEY POINT,HONEY POINT,,Honey Point Town Hall,21082 Woodland Rd,CARLINVILLE IL,,62626,Y
56,Macoupin County,1101,BRUSHY MOUND,BRUSHY MOUND,,Brushy Mound Town Hall,16270 Brushy Mound Road,CARLINVILLE IL,,62626,Y
56,Macoupin County,1201,CARLINVILLE 1,CARLINVILLE 1,,St Paul's Church,202 E Main,CARLINVILLE IL,,62626,Y
56,Macoupin County,1202,CARLINVILLE 2,CARLINVILLE 2,,Federated Church,122 E Second South,CARLINVILLE IL,,62626,Y
56,Macoupin County,1204,CARLINVILLE 4,CARLINVILLE 4,,Library Meeting Room,510 North Broad,CARLINVILLE IL,,62626,Y
56,Macoupin County,1205,CARLINVILLE 5,CARLINVILLE 5,,Church of the Nazarene,610 N Charles,CARLINVILLE IL,,62626,Y
56,Macoupin County,1206,CARLINVILLE 6,CARLINVILLE 6,,Macoupin County Housing,504 W Nicholas,CARLINVILLE IL,,62626,Y
56,Macoupin County,1701,POLK,POLK,,Beaver Dam Office,14548 Beaver Dam Lake,CARLINVILLE IL,,62676,Y
56,Macoupin County,1801,BIRD,BIRD,,Charity Baptist Church,21964 Charity Church Rd,CARLINVILLE IL,,62626,Y
64,McLean County,2801,WHITE OAK 01,WHITE OAK TWP COMMUNITY CENTER,,202 N LINCOLN STREET,,"CARLOCK, IL",,61725,?
14,Clinton County,20001,Wheatfield,Wheatfield,Wheatfield Twp. Hall,19011 Stolletown Rd,,Carlyle,,62231,Y
14,Clinton County,80001,Carlyle 1,Carlyle 1 & 2,K-C Hall,1471 Fairfax,,Carlyle,,62231,Y
14,Clinton County,80002,Carlyle 2,Carlyle 1 & 2,K-C Hall,1471 Fairfax,,Carlyle,,62231,Y
14,Clinton County,80003,Carlyle 3,Carlyle 3 & 4,K-C Hall,1471 Fairfax,,Carlyle,,62231,Y
14,Clinton County,80004,Carlyle 4,Carlyle 3 & 4,K-C Hall,1471 Fairfax,,Carlyle,,62231,Y
36,Henderson County,702,GLADSTONE #2,GULFPORT FIRE STATION,,,,CARMAN,,61425,Y
36,Henderson County,1101,CARMAN,CARMAN COMMUNITY CENTER,,742 TWP RD 690E,,CARMAN,,61425,Y
97,White County,512,CARMI 12,CARMI 12,,401 SYCAMORE STREET - CHURCH,OF GOD COMMUNITY ROOM,CARMI,,62821,Y
97,White County,513,CARMI 13,CARMI 13,,201 FAIRGROUND RD-FLORAL HALL,,CARMI,,62821,Y
97,White County,514,CARMI 14,CARMI 14,,401 SYCAMORE STREET - CHURCH,OF GOD COMMUNITY ROOM,CARMI,,62821,Y
97,White County,516,CARMI 16,CARMI 16,,401 SYCAMORE STREET - CHURCH,OF GOD COMMUNITY ROOM,CARMI,,62821,Y
97,White County,518,CARMI 18,CARMI 18,,201 FAIRGROUND RD-FLORAL HALL,,CARMI,,62821,Y
97,White County,519,CARMI 19,CARMI 19,,201 FAIRGROUND RD-FLORAL HALL,,CARMI,,62821,Y
97,White County,520,CARMI 20,CARMI 20,,201 FAIRGROUND RD-FLORAL HALL,,CARMI,,62821,Y
97,White County,928,HAWTHORNE 28,HAWTHORNE 28,,1316 CO RD 1450E-TOWN HOUSE,,CARMI,,62821,Y
22,DuPage County,10002,Wayne 002,Corpus Christi Catholic Church,Church Facility,1415 W Lies Rd,,Carol Stream,,60188,Y
22,DuPage County,10004,Wayne 004,Corpus Christi Catholic Church,Church Facility,1415 W Lies Rd,,Carol Stream,,60188,Y
22,DuPage County,10015,Wayne 015,Corpus Christi Catholic Church,Church Facility,1415 W Lies Rd,,Carol Stream,,60188,Y
22,DuPage County,10016,Wayne 016,Our Savior Lutheran Church,Church Facility,1244 W Army Trail Rd,,Carol Stream,,60188,Y
22,DuPage County,10021,Wayne 021,Carol Stream Park District - Simkus Ctr,Park District Facility,849 Lies Rd,,Carol Stream,,60188,Y
22,DuPage County,10023,Wayne 023,Corpus Christi Catholic Church,Church Facility,1415 W Lies Rd,,Carol Stream,,60188,Y
22,DuPage County,10026,Wayne 026,Carol Stream Park District - Simkus Ctr,Park District Facility,849 Lies Rd,,Carol Stream,,60188,Y
22,DuPage County,10028,Wayne 028,Carol Stream Park District - Simkus Ctr,Park District Facility,849 Lies Rd,,Carol Stream,,60188,Y
22,DuPage County,10029,Wayne 029,Our Savior Lutheran Church,Church Facility,1244 W Army Trail Rd,,Carol Stream,,60188,Y
22,DuPage County,10053,Wayne 053,Our Savior Lutheran Church,Church Facility,1244 W Army Trail Rd,,Carol Stream,,60188,Y
22,DuPage County,10054,Wayne 054,Carol Stream Park District - Simkus Ctr,Park District Facility,849 Lies Rd,,Carol Stream,,60188,Y
22,DuPage County,10061,Wayne 061,Our Savior Lutheran Church,Church Facility,1244 W Army Trail Rd,,Carol Stream,,60188,Y
22,DuPage County,20009,Bloomingdale 009,Windsor Park Manor,Seniors Facility,124 Windsor Park Dr,,Carol Stream,,60188,Y
22,DuPage County,20018,Bloomingdale 018,Lutheran Church of the Master,Church Facility,580 Kuhn Rd,,Carol Stream,,60188,Y
22,DuPage County,20026,Bloomingdale 026,Carol Stream Park Dist - Fountain View,Park District Facility,910 N Gary Ave,,Carol Stream,,60188,Y
22,DuPage County,20043,Bloomingdale 043,Lutheran Church of the Master,Church Facility,580 Kuhn Rd,,Carol Stream,,60188,Y
22,DuPage County,20045,Bloomingdale 045,Windsor Park Manor,Seniors Facility,124 Windsor Park Dr,,Carol Stream,,60188,Y
22,DuPage County,20053,Bloomingdale 053,Carol Stream Park Dist - Fountain View,Park District Facility,910 N Gary Ave,,Carol Stream,,60188,Y
22,DuPage County,20058,Bloomingdale 058,Carol Stream Public Library,Library,616 Hiawatha Dr,,Carol Stream,,60188,Y
22,DuPage County,20060,Bloomingdale 060,Carol Stream Public Library,Library,616 Hiawatha Dr,,Carol Stream,,60188,Y
22,DuPage County,20077,Bloomingdale 077,Lutheran Church of the Master,Church Facility,580 Kuhn Rd,,Carol Stream,,60188,Y
22,DuPage County,20080,Bloomingdale 080,Lutheran Church of the Master,Church Facility,580 Kuhn Rd,,Carol Stream,,60188,Y
22,DuPage County,20081,Bloomingdale 081,Carol Stream Park Dist - Fountain View,Park District Facility,910 N Gary Ave,,Carol Stream,,60188,Y
22,DuPage County,20082,Bloomingdale 082,Carol Stream Public Library,Library,616 Hiawatha Dr,,Carol Stream,,60188,Y
22,DuPage County,20087,Bloomingdale 087,Carol Stream Park Dist - Fountain View,Park District Facility,910 N Gary Ave,,Carol Stream,,60188,Y
22,DuPage County,20089,Bloomingdale 089,Carol Stream Public Library,Library,616 Hiawatha Dr,,Carol Stream,,60188,Y
22,DuPage County,50030,Milton 030,Christian Assembly of Suburban Chicago,Church Facility,23W420 St Charles Rd,,Carol Stream,,60188,Y
22,DuPage County,50031,Milton 031,Crossroads Community Church,Church Facility,1N100 Gary Ave,,Carol Stream,,60188,Y
22,DuPage County,50037,Milton 037,Crossroads Community Church,Church Facility,1N100 Gary Ave,,Carol Stream,,60188,Y
22,DuPage County,50055,Milton 055,Crossroads Community Church,Church Facility,1N100 Gary Ave,,Carol Stream,,60188,Y
22,DuPage County,50070,Milton 070,Christian Assembly of Suburban Chicago,Church Facility,23W420 St Charles Rd,,Carol Stream,,60188,Y
22,DuPage County,50072,Milton 072,Christian Assembly of Suburban Chicago,Church Facility,23W420 St Charles Rd,,Carol Stream,,60188,Y
22,DuPage County,50103,Milton 103,Colony Park Apartments,Residential Facility,550 E Thornhill Dr,,Carol Stream,,60188,Y
22,DuPage County,50117,Milton 117,Colony Park Apartments,Residential Facility,550 E Thornhill Dr,,Carol Stream,,60188,Y
22,DuPage County,50119,Milton 119,Christian Assembly of Suburban Chicago,Church Facility,23W420 St Charles Rd,,Carol Stream,,60188,Y
22,DuPage County,50123,Milton 123,Crossroads Community Church,Church Facility,1N100 Gary Ave,,Carol Stream,,60188,Y
45,Kane County,DU0002,Dundee 2,Parkview Elementary School,School,122 Carpenter Blvd,,Carpentersville,,60110,Y
45,Kane County,DU0003,Dundee 3,Parkview Elementary School,School,122 Carpenter Blvd,,Carpentersville,,60110,Y
45,Kane County,DU0006,Dundee 6,Carpentersville Moose Lodge #1958,Lodges,309 Lake Marian Rd,,Carpentersville,,60110,Y
45,Kane County,DU0007,Dundee 7,Carpentersville Moose Lodge #1958,Lodges,309 Lake Marian Rd,,Carpentersville,,60110,Y
45,Kane County,DU0008,Dundee 8,St Monicas Parish Hall,Lodges,90 N Kennedy Dr,,Carpentersville,,60110,Y
45,Kane County,DU0009,Dundee 9,St Monicas Parish Hall,Lodges,90 N Kennedy Dr,,Carpentersville,,60110,Y
45,Kane County,DU0010,Dundee 10,St Monicas Parish Hall,Lodges,90 N Kennedy Dr,,Carpentersville,,60110,Y
45,Kane County,DU0011,Dundee 11,Dundee Township Park District Senior Cen,City Site,665 Barrington Ave,,Carpentersville,,60110,Y
45,Kane County,DU0012,Dundee 12,St Monicas Parish Hall,Lodges,90 N Kennedy Dr,,Carpentersville,,60110,Y
45,Kane County,DU0013,Dundee 13,St Monicas Parish Hall,Lodges,90 N Kennedy Dr,,Carpentersville,,60110,Y
45,Kane County,DU0014,Dundee 14,Carpentersville Moose Lodge #1958,Lodges,309 Lake Marian Rd,,Carpentersville,,60110,Y
45,Kane County,DU0015,Dundee 15,Dundee Township Park District Senior Cen,City Site,665 Barrington Ave,,Carpentersville,,60110,Y
45,Kane County,DU0017,Dundee 17,Perry Elementary School,School,251 Amarillo Dr,,Carpentersville,,60110,Y
45,Kane County,DU0030,Dundee 30,Carpentersville Fire Station #3,Firestation,5000 Sleepy Hollow Rd,,Carpentersville,,60110,Y
45,Kane County,DU0034,Dundee 34,Carpentersville Fire Station #3,Firestation,5000 Sleepy Hollow Rd,,Carpentersville,,60110,Y
82,Saline County,201,CARRIER MILLS #1,CARRIER MILLS MUNICIPAL BLDG,,101 N MILL ST,CARRIER MILLS IL 62917,CARRIER MILLS,,62917,Y
82,Saline County,202,CARRIER MILLS #2,CARRIER MILLS MUNICIPAL BLDG,,101 N MILL ST,CARRIER MILLS IL 62917,CARRIER MILLS,,62917,Y
82,Saline County,701,INDEPENDENCE,INDEPENDENCE TOWN HOUSE,,255 MITCHELLSVILLE RD,CARRIER MILLS IL 62917,CARRIER MILLS,,62917,Y
100,Williamson County,201,CARTERVILLE 1,CARTERVILLE COMMUNITY CENTER,,120 N GREENBRIAR RD,,CARTERVILLE,,62918,Y
100,Williamson County,202,CARTERVILLE 2,CARTERVILLE COMMUNITY CENTER,,120 N. GREENBRIAR RD,,CARTERVILLE,,62918,Y
100,Williamson County,203,CARTERVILLE 3,CARTERVILLE COMMUNITY CENTER,,120 N. GREENBRIAR RD,,CARTERVILLE,,62918,Y
100,Williamson County,204,CARTERVILLE 4,CARTERVILLE COMMUNITY CENTER,,120 N. GREENBRIAR RD,,CARTERVILLE,,62918,Y
100,Williamson County,205,CARTERVILLE 5,CARTERVILLE FIRE STATION,,"300 N DIVISION ST, CARTERVILLE",,CARTERVILLE,,62918,Y
100,Williamson County,206,CARTERVILLE 6,CRAINVILLE VILLAGE HALL,,"1200 MARILYN DR, CARTERVILLE",,CARTERVILLE,,62918,Y
100,Williamson County,207,CARTERVILLE 7,FELLOWSHIP IN CHRIST CHURCH,,"1204 PIN OAK DR, CARTERVILLE",,CARTERVILLE,,62918,Y
34,Hancock County,1301,CARTHAGE 1,EXTENSION BUILDING,,550 N. MADISON,,"CARTHAGE, IL",,62321,Y
34,Hancock County,1302,CARTHAGE 2,HANCOCK CO. HIGHWAY BLDG.,,1006 WABASH AVE,,"CARTHAGE, IL",,62321,Y
34,Hancock County,1303,CARTHAGE 3,CARTHAGE SENIOR CITIZENS,,301 W. MAIN,,"CARTHAGE, IL",,62321,Y
34,Hancock County,1304,CARTHAGE 4,1st CHRISTIAN CHURCH,,701 WABASH AVE,,"CARTHAGE, IL",,62321,Y
34,Hancock County,1401,HANCOCK,HANCOCK TOWN HALL,,1450 N CO. RD. 2750,,"CARTHAGE, IL",,62321,Y
34,Hancock County,1901,HARMONY,HARMONY TOWN HALL,,920 N CO. RD. 2200,,"CARTHAGE, IL",,62321,Y
63,McHenry County,ALG 3,ALGONQUIN TOWNSHIP 3,S.S. PETER & PAUL CHURCH,CHURCH,410 N FIRST ST,,CARY,,60013,Y
63,McHenry County,ALG 8,ALGONQUIN TOWNSHIP 8,AUGUST KRAUS SENIOR CENTER,OTHER,441 W MAIN ST,,CARY,,60013,Y
63,McHenry County,ALG 12,ALGONQUIN TOWNSHIP 12,S.S. PETER & PAUL CHURCH,CHURCH,410 N FIRST ST,,CARY,,60013,Y
63,McHenry County,ALG 17,ALGONQUIN TOWNSHIP 17,HOLY CROSS CHURCH - L.O.F.T.,CHURCH,2107 THREE OAKS RD,,CARY,,60013,Y
63,McHenry County,ALG 21,ALGONQUIN TOWNSHIP 21,CARY FIRE STATION #2,FIRE STATION,2015 CRYSTAL LAKE RD,,CARY,,60013,Y
63,McHenry County,ALG 23,ALGONQUIN TOWNSHIP 23,ST BARNABAS LUTHERAN CHURCH-A,CHURCH,8901 CARY-ALGONQUIN RD,,CARY,,60013,Y
63,McHenry County,ALG 29,ALGONQUIN TOWNSHIP 29,CARY FIRE STATION #2,FIRE STATION,2015 CRYSTAL LAKE RD,,CARY,,60013,Y
63,McHenry County,ALG 31,ALGONQUIN TOWNSHIP 31,CARY FIRE HEADQUARTERS,FIRE STATION,400 CARY-ALGONQUIN RD,,CARY,,60013,Y
63,McHenry County,ALG 34,ALGONQUIN TOWNSHIP 34,S.S. PETER & PAUL CHURCH,CHURCH,410 N FIRST ST,,CARY,,60013,Y
63,McHenry County,ALG 40,ALGONQUIN TOWNSHIP 40,BRIGHT OAKS COMMUNITY CENTER,OTHER,40 RED OAK TRL,,CARY,,60013,Y
63,McHenry County,ALG 46,ALGONQUIN TOWNSHIP 46,CARY AREA PUBLIC LIBRARY,LIBRARY,1606 THREE OAKS RD,,CARY,,60013,Y
63,McHenry County,ALG 47,ALGONQUIN TOWNSHIP 47,CARY FIRE HEADQUARTERS,FIRE STATION,400 CARY-ALGONQUIN RD,,CARY,,60013,Y
63,McHenry County,ALG 48,ALGONQUIN TOWNSHIP 48,ST BARNABAS LUTHERAN CHURCH-A,CHURCH,8901 CARY-ALGONQUIN RD,,CARY,,60013,Y
63,McHenry County,ALG 49,ALGONQUIN TOWNSHIP 49,HOLY CROSS CHURCH - L.O.F.T.,CHURCH,2107 THREE OAKS RD,,CARY,,60013,Y
63,McHenry County,ALG 55,ALGONQUIN TOWNSHIP 55,ST BARNABAS LUTHERAN CHURCH-B,CHURCH,8901 CARY-ALGONQUIN RD,,CARY,,60013,Y
63,McHenry County,ALG 60,ALGONQUIN TOWNSHIP 60,AUGUST KRAUS SENIOR CENTER,OTHER,441 W MAIN ST,,CARY,,60013,Y
63,McHenry County,ALG 65,ALGONQUIN TOWNSHIP 65,CARY AREA PUBLIC LIBRARY,LIBRARY,1606 THREE OAKS RD,,CARY,,60013,Y
63,McHenry County,ALG 67,ALGONQUIN TOWNSHIP 67,CARY FIRE STATION #2,FIRE STATION,2015 CRYSTAL LAKE RD,,CARY,,60013,Y
12,Clark County,301,CASEY 1,METHODIST FELLOWSHIP HALL,,700 N CENTRAL,,CASEY,,62420,Y
12,Clark County,302,CASEY 2,METHODIST FELLOWSHIP HALL,,700 N CENTRAL,,CASEY,,62420,Y
12,Clark County,303,CASEY 3,METHODIST FELLOWSHIP HALL,,700 N CENTRAL,,CASEY,,62420,Y
12,Clark County,304,CASEY 4,METHODIST FELLOWSHIP HALL,,700 N CENTRAL,,CASEY,,62420,Y
12,Clark County,701,JOHNSON,JOHNSON TOWNSHIP BLDG,,4902 N 370TH ST,,CASEY,,62420,Y
12,Clark County,1201,PARKER,PARKER TOWNSHIP BUILDING,,16981 N STATE HWY 49,,CASEY,,62420,Y
88,St. Clair County,80001,Caseyville 1,Caseyville 1,Hollywood Hgts Fire,1214 Hollywood Hgts Rd,,Caseyville,,62232,Y
88,St. Clair County,80006,Caseyville 6,Caseyville 6,Village Of Caseyville Comm Cntr,909 S Main St,,Caseyville,,62232,Y
88,St. Clair County,80007,Caseyville 7,Caseyville 7,Village Of Caseyville Comm Cntr,909 S Main St,,Caseyville,,62232,Y
88,St. Clair County,80017,Caseyville 17,Caseyville 17,Village Of Caseyville Comm Cntr,909 S Main St,,Caseyville,,62232,Y
87,Stark County,510,PENN,PENN,,304 CONCORD STREET,,CASTLETON,,61426,Y
92,Vermilion County,401,CATLIN 1,CATLIN TOWNSHIP BUILDING,,"109 SANDUSKY, CATLIN",,CATLIN,,61817,Y
92,Vermilion County,402,CATLIN 2,CATLIN TOWNSHIP BUILDING,,"109 SANDUSKY, CATLIN",,CATLIN,,61817,Y
92,Vermilion County,403,CATLIN 3,CATLIN TOWNSHIP BUILDING,,"109 SANDUSKY, CATLIN",,CATLIN,,61817,Y
35,Hardin County,10001,Rock,Mt Zion Church--Basement,,RR1,,Cave In Rock,,62919,Y
35,Hardin County,10007,Cave In Rock,City Hall,,N Canal,,Cave In Rock,,62919,Y
50,LaSalle County,27,EDEN PRECINCT 2,CEDAR POINT VILLAGE HALL,CEDAR POINT VILLAGE HALL,EDEN 2,203 OAK ST,"CEDAR POINT, IL 61316",,,Y
89,Stephenson County,1301,BUCKEYE,JANE ADDAMS COMMUNITY CENTER,,430 W WASHINGTON ST,,CEDARVILLE,,61013,Y
74,Piatt County,601,SANGAMON 1,UNITED METH. CHURCH / COMM. BLDG,,2269 LICKSKILLET RD,,"CENTERVILLE, IL 61884",,,Y
14,Clinton County,150001,Brookside 1,Brookside 1,Township Hall,8127 Shattuc Rd,,Centralia,,62801,Y
14,Clinton County,150002,Brookside 2,Brookside 2 & 5,Schiller School,800 W 4th St,,Centralia,,62801,Y
14,Clinton County,150003,Brookside 3,Brookside 3 & 4,Willow Grove School,815 W 7th St,,Centralia,,62801,Y
14,Clinton County,150004,Brookside 4,Brookside 3 & 4,Willow Grove School,815 W 7th St,,Centralia,,62801,Y
14,Clinton County,150005,Brookside 5,Brookside 2 & 5,Schiller School,800 W 4th St,,Centralia,,62801,Y
41,Jefferson County,801,GRAND PRAIRIE,GRAND PRAIRIE TOWN HOUSE,,N. RICHVIEW LN. (SO SCHOOL),"CENTRALIA, IL 62801",CENTRALIA,,62801,Y
58,Marion County,30001,Centralia 01,Centralia 1 & 2,Executive Apartments,705 N Elm St,,Centralia,,62801,?
58,Marion County,30002,Centralia 02,Centralia 1 & 2,Executive Apartments,705 N Elm St,,Centralia,,62801,?
58,Marion County,30003,Centralia 03,Centralia 3 & 4,Eternity Baptist Church,305 North Beech,,Centralia,,62801,?
58,Marion County,30004,Centralia 04,Centralia 3 & 4,Eternity Baptist Church,305 North Beech,,Centralia,,62801,?
58,Marion County,30005,Centralia 05,Centralia 5 & 8,1 St United Methodist Church,413 E Broadway,,Centralia,,62801,?
58,Marion County,30006,Centralia 06,Centralia 6 & 7,1 St United Methodist Church,413 E Broadway,,Centralia,,62801,?
58,Marion County,30007,Centralia 07,Centralia 6 & 7,1 St United Methodist Church,413 E Broadway,,Centralia,,62801,?
58,Marion County,30008,Centralia 08,Centralia 5 & 8,1 St United Methodist Church,413 E Broadway,,Centralia,,62801,?
58,Marion County,30009,Centralia 09,Centralia 9 & 18,Wamac City Hall,100 S Wabash Ave,,Centralia,,62801,?
58,Marion County,30010,Centralia 10,Centralia 10,Eternity Baptist Church,305 North Beech St,,Centralia,,62801,?
58,Marion County,30011,Centralia 11,Centralia 11 & 15,Central City Lions Park,300 S Morrison,,Centralia,,62801,?
58,Marion County,30013,Centralia 13,Centralia 13 & 16,Centralia Jr High School,900 S. Pine,,Centralia,,62801,?
58,Marion County,30014,Centralia 14,Centralia 14,Centralia Lutheran School,203 S Pleasant,,Centralia,,62801,?
58,Marion County,30015,Centralia 15,Centralia 11 & 15,Central City Lions Park,300 S Morrison,,Centralia,,62801,?
58,Marion County,30016,Centralia 16,Centralia 13 & 16,Centralia Jr High School,900 S. Pine,,Centralia,,62801,?
58,Marion County,30017,Centralia 17,Centralia 17,Free Methodist Church,1608 E Mccord,,Centralia,,62801,?
58,Marion County,30018,Centralia 18,Centralia 9 & 18,Wamac City Hall,100 S Wabash Ave,,Centralia,,62801,?
58,Marion County,120001,Raccoon,Raccoon,Raccoon Grade School,3601 Route 161,,Centralia,,62801,?
88,St. Clair County,100003,Centreville 3,Centreville 3,Centreville City Hall,5800 Bond Ave,,Centreville,,62207,Y
88,St. Clair County,100006,Centreville 6,Centreville 6,Midway Fire Department,200 North 74th St,,Centreville,,62203,Y
88,St. Clair County,100007,Centreville 7,Centreville 7,St. Clair County Housing Auth.,4731 Tudor Ave,,Centreville,,62207,Y
88,St. Clair County,100010,Centreville 10,Centreville 10,Frank Holten State Park,Grand Marais Golf Clubhouse,5802 Lake Dr,Centreville,,62205,Y
88,St. Clair County,100014,Centreville 14,Centreville 14,Touchette Elderly Apartments,5880 Bond Ave,,Centreville,,62207,Y
74,Piatt County,301,CERRO GORDO 1,CERRO GORDO CIVIC CENTER,,304 E NORTH,,CERRO GORDO IL 61818,,,Y
74,Piatt County,304,CERRO GORDO 4,CERRO GORDO CIVIC CENTER,,304 E NORTH,,CERRO GORDO IL 61818,,,Y
8,Carroll County,301,FAIR HAVEN,AMERICAN LEGION HALL,,"223 CALVERT ST, CHADWICK",,CHADWICK IL,,61014,Y
75,Pike County,101,CHAMBERSBURG 1,CHAMBERSBURG CHRISTIAN CHURCH,,102 S MAIN,,CHAMBERSBURG,,62323,Y
10,Champaign County,301,Champaign 1,Jericho Missionary Baptist Church,,1601 Bloomington Rd,,Champaign,,61821,Y
10,Champaign County,302,Champaign 2,Alan G. Ryle Companies,,4102 Belmont Point,,Champaign,,61822,Y
10,Champaign County,303,Champaign 3,Bible Baptist Church,Separate South Bldg,4001 W Kirby Ave,,Champaign,,61822,Y
10,Champaign County,305,Champaign 5,Curtis Road Church of God,Main Entrance,2604 Curtis Rd,,Champaign,,61822,Y
10,Champaign County,401,City of Champaign 1,Douglass Center Annex,,804 N Fifth St,,Champaign,,61820,Y
10,Champaign County,402,City of Champaign 2,Cohen Hillel Center at UIUC,Front Entrance,503 E John St,,Champaign,,61820,Y
10,Champaign County,403,City of Champaign 3,Cohen Hillel Center at UIUC,Front Entrance,503 E John St,,Champaign,,61820,Y
10,Champaign County,404,City of Champaign 4,University YMCA,,1001 S Wright St,,Champaign,,61820,Y
10,Champaign County,405,City of Champaign 5,Student Dining and Residential Programs (SDRP),,301 E Gregory Dr,,Champaign,,61820,Y
10,Champaign County,406,City of Champaign 6,The Church Of The Living God,,312 E Bradley,,Champaign,,61820,Y
10,Champaign County,407,City of Champaign 7,Skelton Place Community Room,,302 S 2nd St,,Champaign,,61821,Y
10,Champaign County,408,City of Champaign 8,Activities and Recreation Center (ARC),Main Entrance,201 E Peabody Dr,,Champaign,,61820,Y
10,Champaign County,409,City of Champaign 9,IL Employment and Training Ctr.,,1307 N Mattis,,Champaign,,61821,Y
10,Champaign County,410,City of Champaign 10,The Church Of The Living God,,312 E Bradley,,Champaign,,61820,Y
10,Champaign County,411,City of Champaign 11,Holy Cross Parish Center,West Entrance,405 W Clark,,Champaign,,61820,Y
10,Champaign County,412,City of Champaign 12,Holy Cross Parish Center,West Entrance,405 W Clark,,Champaign,,61820,Y
10,Champaign County,413,City of Champaign 13,E.H. Mellon Adm. Ctr.,,703 S New,,Champaign,,61820,Y
10,Champaign County,414,City of Champaign 14,E.H. Mellon Adm. Ctr.,,703 S New,,Champaign,,61820,Y
10,Champaign County,415,City of Champaign 15,Faith Methodist Church,South Entrance,1719 S Prospect Ave,,Champaign,,61821,Y
10,Champaign County,416,City of Champaign 16,Good Shepherd Lutheran Church,North Entrance,2101 S Prospect Ave,,Champaign,,61821,Y
10,Champaign County,417,City of Champaign 17,Jericho Missionary Baptist Church,,1601 W Bloomington Rd,,Champaign,,61821,Y
10,Champaign County,418,City of Champaign 18,Farm Bureau,,801 Country Fair Dr,,Champaign,,61821,Y
10,Champaign County,419,City of Champaign 19,Salvation Army Corps,,502 N Prospect,,Champaign,,61820,Y
10,Champaign County,420,City of Champaign 20,Grace Lutheran Church,,313 S Prospect Ave,,Champaign,,61821,Y
10,Champaign County,421,City of Champaign 21,St. Peter's United Church of Christ,Main Entrance (not side),905 S Russell,,Champaign,,61821,Y
10,Champaign County,422,City of Champaign 22,Hessel Pk. Christian Reformed Church,East Entrance,700 W Kirby,,Champaign,,61820,Y
10,Champaign County,423,City of Champaign 23,Faith Methodist Church,South Entrance,1719 S Prospect Ave,,Champaign,,61821,Y
10,Champaign County,424,City of Champaign 24,Good Shepherd Lutheran Church,North Entrance,2101 S Prospect Ave,,Champaign,,61821,Y
10,Champaign County,425,City of Champaign 25,Hays Center,,1311 W Church,,Champaign,,61821,Y
10,Champaign County,426,City of Champaign 26,St. John's Lutheran Church,Mattis Entrance,509 S Mattis Ave,,Champaign,,61821,Y
10,Champaign County,427,City of Champaign 27,Champaign Church of Christ,South Entrance,1509 W John,,Champaign,,61820,Y
10,Champaign County,428,City of Champaign 28,Champaign Church of Christ,South Entrance,1509 W John,,Champaign,,61821,Y
10,Champaign County,429,City of Champaign 29,Westminster Presbyterian Church,,1700 Crescent Dr,,Champaign,,61821,Y
10,Champaign County,430,City of Champaign 30,St. John's Lutheran Church,Mattis Entrance,509 S Mattis Ave,,Champaign,,61821,Y
10,Champaign County,431,City of Champaign 31,Leonhard Recreation Center,Main Entrance,2307 W Sangamon,,Champaign,,61821,Y
10,Champaign County,432,City of Champaign 32,Free Methodist Church,"Handicap at front door, Main Entrance on Side",1913 S Mattis Ave,,Champaign,,61821,Y
10,Champaign County,433,City of Champaign 33,Meadowbrook Community Church,Front Entrance,1902 S Duncan Rd,,Champaign,,61821,Y
10,Champaign County,434,City of Champaign 34,Parkland College Tony Noel Ag Center,Room W115,2400 W Bradley Ave,,Champaign,,61821,Y
10,Champaign County,435,City of Champaign 35,Bresnan Meeting Center,,706 Kenwood Rd,,Champaign,,61821,Y
10,Champaign County,436,City of Champaign 36,Stratford Park Bible Chapel,,2801 W Kirby,,Champaign,,61821,Y
10,Champaign County,437,City of Champaign 37,Carpenters' Local No. 243,,402 S Duncan Rd,,Champaign,,61821,Y
10,Champaign County,438,City of Champaign 38,Windsor Rd. Christian Church,,2501 W Windsor Rd,,Champaign,,61822,Y
10,Champaign County,439,City of Champaign 39,First Christian Church,East Entrance off Staley Rd,3601 S Staley Rd,,Champaign,,,Y
10,Champaign County,901,Cunningham 1,Mt. Olive Baptist Church,,808 E Bradley Ave,,Champaign,,61820,Y
10,Champaign County,1201,Hensley,Hensley Town Hall,,SW Corner of Hensley Rd & 900E,,Champaign,,61822,Y
71,Ogle County,46,PINE ROCK,PINE ROCK,,210 WEST ST.,TOWNSHIP GARAGE,CHANA,,61015,Y
9,Cass County,518,CHANDLERVILLE 18,CHANDLERVILLE COMMUNITY HALL,,"111 W ORCHARD,",,CHANDLERVILLE,,62627,Y
